borocode,boroname,countyfips,ntacode,ntaname,shape_area,shape_leng,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AR_1,SHAPE_LEN,20_placeke,20_parent_,20_locatio,20_street_,20_city,20_region,20_safegra,20_brands,20_date_ra,20_date__1,20_raw_vis,20_raw_v_1,20_conc_ad
3.0000000000000000000000000000000,Brooklyn,"047",BK88,Borough Park,54005019.2286000028252601623535156250000,39247.2277220000032684765756130218506,"11218","0",Brooklyn,72280.00000000,36868798.98975620,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-wh4-dd9,,Park Seeley,Park Seeley,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"93","40","Park Seeley, New York, NY, 11218"
3.0000000000000000000000000000000,Brooklyn,"047",BK88,Borough Park,54005019.2286000028252601623535156250000,39247.2277220000032684765756130218506,"11219","0",Brooklyn,92561.00000000,42002738.46723040,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-wgw-ht9,,Living Quarters,5926 16th Ave,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"54","32","5926 16th Ave, New York, NY, 11219"
3.0000000000000000000000000000000,Brooklyn,"047",BK88,Borough Park,54005019.2286000028252601623535156250000,39247.2277220000032684765756130218506,"11230","0",Brooklyn,80857.00000000,49926703.39331720,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-wdh-n3q,,Kolbert Playground,1706 Avenue L,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"389","159","1706 Avenue L, New York, NY, 11230"
3.0000000000000000000000000000000,Brooklyn,"047",BK88,Borough Park,54005019.2286000028252601623535156250000,39247.2277220000032684765756130218506,"11204","0",Brooklyn,77354.00000000,43555184.61328500,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wdm-jsq,,E Dim Sum,2006 65th Street Brooklyn Ny 11204,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"192","56","2006 65th Street Brooklyn Ny 11204, New York, NY, 11204"
3.0000000000000000000000000000000,Brooklyn,"047",BK88,Borough Park,54005019.2286000028252601623535156250000,39247.2277220000032684765756130218506,"11232","0",Brooklyn,29521.00000000,55879065.15026980,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-wgt-v4v,,Gonzalo Plasencia Playground,320 34 Street,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"232","117","320 34 Street, New York, NY, 11232"
3.0000000000000000000000000000000,Brooklyn,"047",BK88,Borough Park,54005019.2286000028252601623535156250000,39247.2277220000032684765756130218506,"11220","0",Brooklyn,97257.00000000,47453785.79063740,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wgz-2rk,22b-222@627-wgz-2rk,Brooklyn Chinese America P S 69,884 63rd Street,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"23","13","884 63rd Street, New York, NY, 11220"
3.0000000000000000000000000000000,Brooklyn,"047",BK96,Rugby-Remsen Village,32706946.4034999981522560119628906250000,30957.8533949000011489260941743850708,"11213","0",Brooklyn,62426.00000000,29631004.43793900,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s8w-bkz,,Lincoln Terrace Arthur S Somers Park,Lincoln Terrace Arthur S Somers Park,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"1302","703","Lincoln Terrace Arthur S Somers Park, New York, NY, 11213"
3.0000000000000000000000000000000,Brooklyn,"047",BK96,Rugby-Remsen Village,32706946.4034999981522560119628906250000,30957.8533949000011489260941743850708,"11212","0",Brooklyn,83866.00000000,41972104.07141980,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wg7-djv,,Big Apple Stars,0 New Lots Avenue,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"64","37","0 New Lots Avenue, New York, NY, 11212"
3.0000000000000000000000000000000,Brooklyn,"047",BK96,Rugby-Remsen Village,32706946.4034999981522560119628906250000,30957.8533949000011489260941743850708,"11203","0",Brooklyn,78060.00000000,60644835.45615650,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-wfz-2x5,,Chiarantano Playground,4052 Farragut Road,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"172","74","4052 Farragut Road, New York, NY, 11203"
3.0000000000000000000000000000000,Brooklyn,"047",BK96,Rugby-Remsen Village,32706946.4034999981522560119628906250000,30957.8533949000011489260941743850708,"11236","0",Brooklyn,94480.00000000,96373991.62010460,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wg6-rx5,,Purelements An Evolution In Dance Inc Lenox Academy,0 Flatlands Av,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"163","136","0 Flatlands Av, New York, NY, 11236"
3.0000000000000000000000000000000,Brooklyn,"047",BK96,Rugby-Remsen Village,32706946.4034999981522560119628906250000,30957.8533949000011489260941743850708,"11234","0",Brooklyn,85853.00000000,206201040.08797300,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-wg5-v2k,zzw-222@627-wg5-v2k,Power Playground,4902 Avenue N,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"2440","1618","4902 Avenue N, New York, NY, 11234"
4.0000000000000000000000000000000,Queens,"081",QN52,East Flushing,29454379.9662999995052814483642578125000,25843.3649556999989727046340703964233,"11358","0",Flushing,37743.00000000,54622541.08573670,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9c-3t9,,The Olde Towne Of Flushing Burial Ground,The Olde Towne of Flushing Burial Ground,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"586","104","The Olde Towne of Flushing Burial Ground, New York, NY, 11358"
4.0000000000000000000000000000000,Queens,"081",QN52,East Flushing,29454379.9662999995052814483642578125000,25843.3649556999989727046340703964233,"11355","0",Flushing,82809.00000000,49383079.08394500,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9b-73q,,Kissena Park,164 01 Booth Memorial Ave,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"1480","546","164 01 Booth Memorial Ave, New York, NY, 11355"
4.0000000000000000000000000000000,Queens,"081",QN52,East Flushing,29454379.9662999995052814483642578125000,25843.3649556999989727046340703964233,"11365","0",Fresh Meadows,40528.00000000,69385865.59473890,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s7v-ndv,,VIP Flowers,63 55 108th St,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"141","72","63 55 108th St, New York, NY, 11365"
4.0000000000000000000000000000000,Queens,"081",QN53,Woodhaven,37001316.6275999993085861206054687500000,28070.5855483999985153786838054656982,"11385","0",Ridgewood,98436.00000000,124786310.90785700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzw-222@627-s8c-49z,,Drumm Triangle,Drumm Triangle,New York,NY,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,"713","588","Drumm Triangle, New York, NY, 11385"
